rms,zcr,centroid,bandwidth,rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
0.10262451,0.054132634943181816,2082.49199196068,2711.0536375491147,5283.465021306818,-208.5342,94.87923,42.40205,34.550694,-7.883603,10.699908,7.8170104,5.8360047,-3.6816447,4.7300205,2.2833579,8.944946,-1.0237783,ripe
0.15079924,0.06742720170454546,2494.14393717922,2777.0098994658965,5558.502752130682,-181.24153,71.68645,41.49328,52.50049,-5.24033,21.41342,10.797864,1.5992446,4.828742,4.3781557,-0.8606434,9.036502,-4.3542347,ripe
0.07187777,0.09013227982954546,2173.375456447813,2455.8764489412515,4517.078746448864,-254.07382,83.51609,29.98175,35.641567,-4.6434026,21.675526,24.508795,8.812046,-6.588423,13.982376,0.5296388,7.076111,-2.4716086,ripe
0.11399286,0.1201171875,2375.473937991195,2297.199555488012,4809.734552556818,-146.97612,85.299355,-18.89847,29.969227,12.625947,22.914894,13.6896,15.43566,-1.808199,-6.185644,6.0352354,12.107184,-6.630528,ripe
0.12609647,0.05089222301136364,2060.4464868453883,2617.226157049563,5006.959117542614,-180.08517,89.609886,35.35524,41.081394,15.064976,17.051542,-5.5404935,7.470439,-4.762448,9.058084,6.8657165,7.34821,-3.0877502,ripe
0.12328124,0.07712624289772728,2204.3387665775417,2502.026903456771,4873.355379971591,-191.83994,90.67052,14.954514,47.1709,4.2349505,-4.751302,-7.5072384,16.625044,-0.5872004,-2.4492,-2.7718487,2.6962297,11.039533,ripe
0.10706558,0.055597478693181816,1960.85796372942,2359.8582877254526,4247.913707386364,-201.74501,93.52952,31.578918,56.014587,-5.8025613,19.383995,15.623016,10.153637,2.251038,-3.917709,-3.6565545,9.193288,3.602552,ripe
0.08217012,0.080322265625,2113.531371821074,2328.9779409594726,3986.578924005682,-243.24876,89.11482,10.406223,38.901306,6.583589,21.823296,10.364341,5.689368,4.741566,3.6595109,0.10080847,2.654127,-5.1442404,ripe
0.14804451,0.18718927556818182,2920.6266561840634,2300.057043488449,5194.88525390625,-171.13498,71.64122,-23.781195,39.654728,-11.620352,-9.176406,4.020108,13.876718,1.3335608,1.3424431,-6.6829524,7.768141,-4.3616376,ripe
0.116793156,0.03952858664772727,1290.8265625419826,1932.6123795095832,2628.0295632102275,-200.99243,141.28381,34.57173,22.697495,-7.313643,12.780795,7.522163,3.314672,-4.6600957,16.695498,12.563159,10.093225,3.97864,ripe
0.096096516,0.057550603693181816,2037.0982285792873,2471.0639696257354,4347.749467329545,-225.1828,89.875786,41.92852,47.799088,-2.8153892,2.4313576,4.968465,23.588081,1.397057,-7.301617,-4.208454,6.258599,-0.8613136,ripe
0.099931195,0.10362659801136363,2003.548679783949,2381.040178087076,4233.721368963068,-231.23834,90.98085,17.677479,41.50494,1.8960419,12.697213,13.33581,10.962632,2.0705283,5.2763615,7.6513906,2.9535103,-2.1944063,ripe
0.13799563,0.05661843039772727,1992.9199445663455,2350.4043548390155,4479.395640980114,-147.09277,94.445,15.46294,47.19197,-3.9829676,27.516548,7.841431,11.740876,2.6286716,-3.173654,6.3100705,1.0930272,-6.666727,ripe
0.14441036,0.22032581676136365,3513.6966999418078,2606.664752870002,6468.769975142045,-103.087166,36.765694,-4.812395,38.686325,-8.490226,12.93991,10.13685,18.980515,6.4559755,0.11499084,-1.9715585,13.613845,2.441707,ripe
0.072552055,0.04208096590909091,1515.7719752116732,2091.787587410905,2779.251376065341,-273.11838,105.624344,44.79391,48.697353,-3.1405616,22.201704,17.334974,9.418738,8.608372,1.9747798,-0.071042016,1.4795594,-0.8474845,ripe
0.11183443,0.1300381747159091,2758.228131719317,2803.938290794943,6100.258567116477,-185.2646,71.159676,27.422752,38.871258,-1.7727093,15.759717,1.2783893,10.999724,-2.2989092,4.3715644,-8.642308,4.1146297,1.5475596,ripe
0.17543139,0.1341885653409091,2508.2612291460796,2048.4733993592586,4623.276589133523,-59.875412,84.99024,-45.636963,41.077225,-18.99145,0.7178395,-3.7946527,18.225801,7.0091233,4.493865,-2.314546,9.576026,7.7300005,ripe
0.11068923,0.1240234375,2538.6671831346102,2395.534958259232,4726.5380859375,-285.36932,59.831394,15.580551,57.04449,16.361895,10.0856905,7.358328,6.9669423,4.5381594,5.7555156,4.231848,11.780059,2.2584765,ripe
0.082943566,0.057195490056818184,1517.3906656175095,2119.372351805915,2968.1562943892045,-277.7328,105.899994,37.91811,57.000427,-8.570271,9.175823,18.735695,8.1891575,4.0384765,5.891087,2.0914593,2.4120367,2.895809,ripe
0.22295548,0.10140713778409091,2227.024050564842,2637.8869272618504,5505.648526278409,-166.69038,88.81697,38.634598,38.5014,-6.3086305,25.786676,4.613543,12.354718,10.008608,1.0518093,-6.6100345,10.552156,-2.9194474,ripe
0.12619229,0.1771573153409091,2977.400086989101,2578.4791094668294,5737.130459872159,-229.72163,62.787354,27.690502,56.30391,-18.361279,3.3422127,-4.2464533,3.7009583,4.057716,0.078185685,11.102952,-3.32925,0.12077553,ripe
0.21227154,0.11827503551136363,2118.701329833016,2114.7523493646045,4205.826083096591,-93.44973,100.20772,-24.4769,34.220127,4.91794,21.56469,4.484289,13.363516,0.1774978,-2.4768698,-3.927104,6.736241,0.7774973,ripe
0.16656238,0.09248490767045454,2365.772497380897,2624.234109911775,5248.228870738636,-129.73253,77.382225,28.536283,32.651073,-6.4845395,15.971896,19.182718,8.122453,-6.745784,11.093864,1.5469868,8.241222,-1.5623031,ripe
0.14463507,0.07410777698863637,1718.8867577581834,1990.56369370855,3404.693048650568,-220.03981,100.13978,19.593296,59.205032,-3.0022576,24.738293,12.793143,18.841747,4.4206066,5.429426,1.4346086,5.343696,-1.2592576,ripe
0.09043973,0.07111150568181818,2072.1425210134257,2230.360586324941,4016.9211647727275,-195.07298,95.625885,13.914773,35.121918,-6.794368,21.649153,8.888757,11.990798,-4.172009,4.030104,12.107492,-0.49959937,3.680436,ripe
0.12056706,0.06986860795454546,1800.0090900383623,2116.1068956260674,3883.806818181818,-200.46693,96.79603,19.304321,65.29475,3.4295595,8.603358,8.899619,25.645832,3.9104662,3.7446291,7.19032,0.470442,1.4160367,ripe
0.04911097,0.09421608664772728,2178.2406351354525,2395.434846239812,4398.15673828125,-379.43143,60.66565,59.06996,79.90457,9.323999,28.424036,15.258838,13.947461,11.298466,-3.405256,0.31840476,11.210336,-4.7608027,ripe
0.15475565,0.05728426846590909,1713.8330503494756,2140.2474940255725,3438.9504172585225,-179.6277,109.98231,30.884447,53.007057,-4.3636584,12.780483,0.2053042,3.6247194,1.0837522,0.6295629,3.6128082,15.717774,-3.3145797,ripe
0.12898079,0.04148171164772727,1812.467292727781,2441.133625890951,4043.3482776988635,-201.3852,95.98267,52.320957,47.71863,1.4764019,22.16056,2.037196,8.463279,-1.6201413,9.101059,5.2744093,1.3732915,0.5786082,ripe
0.05940704,0.06327681107954546,1654.5236234077681,1923.7542836820287,3444.3337180397725,-262.66394,133.29335,2.7931442,7.3592243,-56.046665,0.04609611,-15.6505575,5.691275,11.527827,10.022469,0.7720403,9.976294,2.9996183,unripe
0.04541218,0.08438387784090909,1627.3419549854384,1870.717761688595,2629.497736150568,-404.09433,134.71274,38.144596,-5.0744624,-41.45154,-10.461631,-1.6898407,16.86617,10.042968,11.699686,13.095341,8.559173,9.339062,unripe
0.029743152,0.05517578125,1794.4497860008769,2391.4770195588203,4003.2182173295455,-420.17712,89.450134,16.618542,17.768208,20.751158,19.416918,8.789417,9.5949545,12.660074,23.531456,12.140636,10.378516,1.4391742,unripe
0.025665091,0.23797052556818182,3212.7125715783045,2778.0041564738635,6646.418900923295,-482.35263,63.785824,19.355888,16.357723,-16.159029,7.7834806,-3.5896127,6.11553,4.6834607,8.726757,1.9241005,8.628143,-1.6710601,unripe
0.03339319,0.08571555397727272,2089.5875559079213,2504.063233766942,4719.197221235795,-333.36383,98.61589,14.505506,8.22473,-3.7661643,18.257076,4.8882036,9.193154,5.839006,10.733364,8.355845,13.000415,2.1750486,unripe
0.0604299,0.12151227678571429,1831.2292108690017,2183.351276574874,3440.6982421875,-360.9778,85.24324,35.042538,43.501163,1.533748,23.445805,16.92927,28.008387,15.179563,8.44819,11.078608,-10.958101,-5.822205,unripe
0.11043673,0.045476740056818184,1197.3387220966777,1721.3255435166313,2134.234064275568,-194.24399,163.28262,12.819669,-3.7176285,-10.841764,11.924114,-11.376904,15.267023,0.022591937,14.412143,-0.98777145,9.392243,0.43145066,unripe
0.030187247,0.12264737215909091,2010.2051665345193,2340.6249354851916,4155.418812144886,-474.94144,100.796844,28.772064,17.079206,-19.75187,9.290559,8.28399,-0.29172954,0.11411407,0.99724615,2.0520504,9.272968,-2.3677545,unripe
0.03809634,0.10398171164772728,2358.5919541408657,2536.1104470015753,5353.937322443182,-327.20535,96.64702,25.223677,16.753424,-51.293324,6.469882,-0.98565584,6.4505906,9.512555,6.0765257,4.098735,13.063333,-5.8685684,unripe
0.06904293,0.07559481534090909,1450.825970886424,1878.8990299083773,2873.214444247159,-262.68015,145.20508,16.21155,4.9606876,-50.963734,3.9148905,-0.11231839,-0.32540944,6.6537724,7.5848165,5.966144,9.372771,-2.7315314,unripe
0.03233811,0.13776189630681818,2292.035806187303,2619.3535796779793,5051.493696732955,-436.1349,86.1616,34.59664,21.707726,3.490421,13.58204,9.040519,11.027856,5.5093336,7.523909,8.730051,0.21424851,0.43651354,unripe
0.04694995,0.06625088778409091,1678.202213403207,2081.297966571969,3208.9366566051135,-376.24054,115.91509,38.201534,37.14269,-19.037577,5.416164,11.25656,-0.35483077,0.049396798,0.6542238,-9.131725,4.0507374,0.5124576,unripe
0.062752485,0.08937766335227272,2007.5099132284404,2312.814202727762,4235.189541903409,-298.70184,100.67839,14.773099,13.347513,-14.152872,5.077713,7.624039,7.45145,-5.245834,3.8290148,-5.2436023,0.14699169,-2.1955798,unripe
0.05118513,0.027299360795454544,1311.8847521951086,2193.976713920124,3127.69775390625,-397.5712,111.28613,41.962772,32.574398,21.127163,24.108513,12.905286,13.413944,8.76291,9.975493,7.8051543,5.3639126,1.0408278,unripe
0.027861042,0.1832608309659091,2699.67444281088,2561.6079114794684,5190.970126065341,-456.13165,69.40246,44.57636,42.17746,8.040472,22.701506,10.260923,-1.2396954,6.4156723,-0.9450016,3.6853266,2.799388,0.9736049,unripe
0.05324401,0.18803267045454544,2457.4402584051836,2194.1415174658314,4521.483265269886,-384.7784,99.97871,3.1707442,9.451705,-36.959824,9.122664,-4.693253,1.6356254,2.7111712,3.8171995,4.7038894,7.3579664,-2.9676187,unripe
0.057979453,0.18219549005681818,2808.5248440111855,2570.719551650968,5481.668368252841,-356.7173,61.70953,22.589952,38.276077,-2.0119176,19.691599,4.8292813,9.582762,12.504404,14.219757,9.78866,6.6654005,2.1729212,unripe
0.027977245,0.06636186079545454,1642.8094598295838,2259.6507844260286,3992.4516157670455,-435.4002,107.06228,19.05207,23.687532,-0.9597285,19.015944,-2.1422439,13.365111,5.134156,-2.582036,-2.5817573,4.5705304,1.5631626,unripe
0.04897305,0.07652698863636363,1807.12368244658,1904.3113463878303,3772.7150656960225,-272.55066,122.48657,-16.548956,51.492672,-24.833616,-4.9421883,-12.296329,8.146937,9.165747,4.039283,5.574101,16.533276,1.0971771,unripe
0.038395222,0.07699307528409091,2036.0938670000317,2413.7395361018575,4705.983664772727,-399.14737,98.121185,29.891615,21.576239,-4.2986584,15.36077,-20.257093,12.68458,15.529777,8.266142,7.4509945,7.237973,-0.6367539,unripe
0.039936334,0.13390003551136365,2036.728319498217,2141.648690958964,3906.3188032670455,-313.49478,118.55681,-19.558994,-2.6455808,-6.8104954,6.9340515,6.425531,-8.570071,-1.9794339,-0.5044491,1.9026157,10.269286,-5.2711654,unripe
0.027426826,0.09670188210227272,1561.2406798043337,2117.0942816065126,3092.461603338068,-440.1166,114.42005,27.152372,25.554419,-12.489362,24.66167,20.712084,10.768724,4.767812,0.39691383,0.7734649,-4.9395213,-2.510217,unripe
0.0403523,0.07901278409090909,1964.2393442750304,2136.2707417357665,3645.4734108664775,-319.8549,120.771,2.5790718,-3.6615973,-4.461721,14.43496,1.5097576,6.967674,-4.253737,-2.2713737,3.7471085,6.6933637,-0.51798207,unripe
0.043553613,0.12089399857954546,3074.085408040539,2905.8878685676204,6648.865855823864,-281.6592,60.839367,14.604153,7.303052,-19.508234,18.931824,6.9028473,11.169828,15.678771,-0.058313716,0.36275175,14.775593,0.5420589,unripe
0.026890071,0.10371537642045454,1967.215727022974,2179.0110703237683,3651.346102627841,-471.58768,110.010506,20.246899,9.424964,-3.967813,11.516868,13.230361,2.082214,-0.7412987,5.1745524,7.8535724,6.509293,1.5264516,unripe
0.05718645,0.087890625,1905.2372601641337,2195.329907389588,4097.670676491477,-244.28407,111.98906,-0.8348869,14.935294,-41.341034,-9.994778,6.3579335,4.8971496,0.3515322,7.902083,6.4803905,12.349107,3.34544,unripe
0.074197724,0.06906960227272728,1583.5182048116048,2059.78854296587,3399.309747869318,-284.48904,113.12258,12.039211,15.358108,-22.386028,5.543623,-3.7133234,-4.411926,4.55086,0.8864297,-0.68701226,11.677195,2.6556516,unripe
0.034851134,0.10524680397727272,2577.349614134698,2816.5874199603127,6028.318093039773,-362.07248,70.68342,24.845915,25.371815,-23.394293,11.971971,8.26508,5.0859866,6.8625717,13.118991,3.150131,8.212464,5.2756763,unripe
0.07194842,0.11099520596590909,2155.1467211752924,2395.1644077829897,4918.379350142045,-250.62547,100.866,0.6915599,-1.6539567,-43.63481,-12.489081,-1.8429184,5.047482,3.7393873,13.304462,0.84837115,21.146925,1.5800191,unripe
0.08401819,0.05018199573863636,1151.8022022654134,1643.690144792295,2164.0869140625,-354.1525,121.16354,13.810815,59.850914,35.80287,7.843771,10.507588,7.322387,-1.4871349,11.234798,7.107431,7.7151966,5.090912,unripe
0.043106828,0.18243963068181818,2505.9759065616254,2634.4060744494786,5424.899014559659,-321.5453,98.355125,17.513739,-2.8371851,-15.970811,6.1324544,-7.6211867,-16.161203,-12.791431,4.5285993,0.18810107,9.848771,3.5741441,unripe
0.06412079,0.06618430397727272,1578.8498753403394,1846.3526123566414,3376.3083718039775,-226.05566,138.95204,-17.260002,9.699037,-35.363613,10.266098,-17.977922,-6.4231396,10.21186,-0.82886624,-0.05130237,13.6302,2.3238735,unripe
0.01573308,0.1404696377840909,2469.452107222972,2482.8057481772125,4970.744185014205,-424.90515,82.19809,7.890225,44.910126,-7.325348,1.7293164,0.025007356,8.18872,7.193541,0.13286948,-6.779796,7.813222,-2.0960488,unripe
0.028854059,0.13407759232954544,2427.3796898486585,2348.177329105151,4940.401944247159,-376.6904,88.45721,-16.169292,8.400677,-10.884702,9.179041,-16.781189,-0.6285747,12.725518,23.013594,10.477279,11.682791,-1.4365053,unripe
0.02171442,0.10089666193181818,1891.1851980044332,2182.164721988118,3750.2030806107955,-477.74063,95.01578,23.219194,49.597755,10.844404,28.389112,6.6841354,6.2866216,2.7595782,11.263721,7.6844096,2.0190504,5.830375,unripe
0.04098099,0.08829012784090909,1859.9127309425223,2291.826304411607,4139.75830078125,-480.44894,79.96076,30.88761,53.59286,25.557085,6.1914363,9.141727,14.87085,11.392143,4.2653947,5.649504,3.6472788,-1.056424,unripe
0.06767521,0.06571821732954546,1607.7490381227378,2126.7600083661096,3423.2899058948865,-248.48428,121.838234,10.048206,7.257282,-17.651754,18.034101,7.663964,10.117827,-0.4771019,8.42437,7.201004,14.971195,5.702412,unripe
0.047136523,0.04933860085227273,1183.9761766757217,1522.103343724357,2045.654296875,-335.2662,162.7069,-6.283574,2.9243739,-32.290195,23.007357,25.427416,-5.6776156,-11.378546,-5.2279997,2.1955254,9.262857,5.986992,unripe
0.06504516,0.052068536931818184,1181.1469891406236,1595.239236044173,2118.573552911932,-302.2359,157.631,16.106037,2.6165338,-36.985577,-10.237893,-17.998236,12.395247,9.816005,2.0321627,5.2116237,5.8540173,5.061757,unripe
0.045985736,0.07341974431818182,1838.9992805438583,2194.629390861083,3935.19287109375,-383.7121,109.3148,9.871686,10.466047,-25.19501,-3.8467462,-11.937134,10.83676,26.190174,16.47592,5.961409,11.43895,5.336308,unripe
0.06893226,0.039861505681818184,986.8227449683783,1544.6773681532848,1238.6485706676137,-320.30786,164.13622,24.189594,7.8261747,-17.094193,-5.6794004,-11.1398535,-8.676978,-12.784988,9.056546,13.563614,10.045328,4.82086,unripe
0.0898225,0.07703746448863637,1670.153508476387,1923.3537090558289,3281.8559126420455,-214.965,126.27593,-9.232879,0.67834973,-37.926346,19.932673,1.4850327,13.625817,18.470034,7.482298,0.46230048,10.171872,-8.707271,unripe
0.046901237,0.06094637784090909,1689.3840607550299,2026.4416394198297,3647.9203657670455,-316.92654,111.25341,-10.211976,21.712461,-15.538645,13.732264,-7.6444416,4.1943874,8.9108305,10.832781,8.620907,14.290433,4.62309,unripe
0.037865832,0.143798828125,2166.359270256057,2232.910593527577,3990.494051846591,-406.29398,103.287285,33.578686,22.716827,-19.705885,-3.5087602,-1.0535556,4.389323,6.4029846,7.902425,1.714528,-0.74598813,-7.071138,unripe
0.047883533,0.06234463778409091,1442.4100048334112,1876.9039525905623,3175.1686789772725,-325.46863,119.26588,0.6495039,17.338366,2.5418437,16.483759,-7.3390574,9.005693,-1.6040969,4.155834,6.871898,2.1062973,7.6431155,unripe
0.030012779,0.09228515625,1610.8843646407813,2301.74667746477,3619.5356889204545,-447.39862,105.98442,47.459824,30.341206,-11.200981,-1.2665634,-8.284392,0.82865316,3.049353,0.7723512,6.45022,10.240622,4.2173157,unripe
0.06224765,0.08578213778409091,2302.299080224814,2625.53439924609,5245.292524857955,-274.73328,101.250465,21.092476,9.06549,-10.476363,-1.3523234,4.4395337,11.469245,-5.5502734,9.956506,-3.2332487,9.632728,-10.342169,unripe
0.086767666,0.07748135653409091,1771.216169282036,1987.0948107328427,3562.276944247159,-209.03677,115.04713,-19.616032,-3.6470068,-23.239977,9.401116,-2.3405817,7.107813,12.376878,5.3568854,0.4900091,9.815577,-11.739553,unripe
0.0502386,0.06558504971590909,1717.0556044637183,2151.481735141095,3660.64453125,-364.74826,107.83811,7.759706,16.002733,-19.51783,-2.305694,-6.7289715,4.3424425,8.957307,7.1586623,8.658034,15.041095,7.2497373,unripe
0.062205162,0.16459517045454544,2436.437407733945,2374.4299013308187,5108.75244140625,-334.96545,99.19436,24.747034,12.106627,-38.05057,-7.019365,4.518269,-14.282699,-12.733105,14.687427,5.9203005,10.830185,2.4105756,unripe
0.038870458,0.030184659090909092,1011.1480006212637,1827.5241149466672,1545.4967151988637,-430.9617,136.98245,37.948395,14.802354,5.9573073,3.048725,15.776096,16.908152,0.14396554,11.7763815,3.6258738,3.797313,3.3724608,unripe
0.1853732,0.01333895596590909,723.882023854827,1478.383259489612,1101.6190962357955,-310.386,123.4982,51.911644,59.890324,40.438557,19.172947,8.143293,23.132868,-1.1604733,10.51683,10.436529,6.3910336,2.1367373,unripe
0.044875935,0.15380859375,2690.647960258196,2676.47608770302,5903.034002130682,-320.09515,79.30561,0.8060984,12.95083,-15.443826,8.83334,-2.1739078,8.208629,8.847718,10.934559,7.1132917,17.405449,-4.083724,unripe
0.030567659,0.03835227272727273,1050.6275442755102,1836.580708283125,2036.8452592329545,-453.9784,124.33227,46.11766,37.359264,6.423469,4.8274975,3.4053328,6.399327,11.544114,4.0607896,4.6463475,6.404373,10.075787,unripe
0.03350893,0.09157492897727272,1838.8174053685527,2158.4737186728266,4189.676180752841,-400.25967,110.27365,4.250706,17.045517,-22.809341,9.217223,4.79211,8.68997,9.43335,-0.089092605,8.751159,12.142997,-0.84698063,unripe
0.03924437,0.050537109375,1636.9909766018284,2237.149060045493,3745.7985617897725,-388.41223,110.45307,18.366005,15.646203,-8.4831705,15.893964,12.30195,12.383045,9.255836,13.009277,2.9688096,1.3561959,-2.0730777,unripe
0.06238024,0.059858842329545456,1540.2217842401978,2107.8520665352617,3551.510342684659,-326.77368,122.79731,38.090282,42.933876,-18.058342,6.6714253,-17.260893,-4.574069,3.2270539,11.520963,4.008666,11.702127,2.4958107,unripe
0.058504663,0.09210759943181818,1883.4395623686491,2418.599697032598,4420.179332386364,-331.94522,108.983246,22.04441,24.835579,-10.887314,-0.69872135,9.823889,-2.1530266,-5.993277,1.6909508,-1.8209683,6.805844,-7.913876,unripe
0.07145935,0.09652432528409091,2117.5028227820044,2436.6687225216074,4423.115678267045,-323.0059,57.081497,6.92563,33.28628,23.62475,25.032133,11.633698,20.109463,12.308594,15.526775,6.2427597,8.479217,1.8548741,unripe
0.07377601,0.03258167613636364,1270.2047957866882,2008.7163778645083,2805.6784889914775,-335.05627,109.17553,38.241768,26.606482,-19.85893,31.396303,8.825919,15.9553,11.095206,6.3093753,7.624771,11.299236,4.8259263,unripe
0.080155246,0.06984641335227272,1731.6329057526166,2205.5694068639505,3915.127840909091,-261.57483,118.93306,20.196117,7.8729205,-28.046022,-4.0760283,1.4149854,10.727967,7.3891606,15.361209,-0.8408817,10.255894,-0.486879,unripe
0.025372641,0.08069957386363637,1580.9946512344707,2227.3825739390318,3580.8738014914775,-432.9717,110.55232,15.52589,30.531792,9.782408,2.053353,-7.4024096,7.378487,-2.4468782,4.206172,5.658775,5.092648,7.2883754,unripe
0.030651279,0.031449751420454544,1248.4146045978787,1928.050012048281,2337.820712002841,-388.57675,133.42528,19.958242,24.044945,-19.498158,3.646002,8.008575,14.235946,12.40138,8.016493,3.056969,8.868881,6.193692,unripe
0.0587782,0.05564186789772727,1479.3746893312693,1924.9099938130605,2940.2610085227275,-262.38007,141.45201,3.1459296,9.804751,-21.266594,1.7073954,-3.0630305,7.8929615,0.115649745,17.84861,2.4415197,8.183082,-0.31434944,unripe
0.041905764,0.08651455965909091,1870.3327382072587,2296.3824597269463,4277.277166193182,-394.39804,100.696175,19.491179,23.375313,-20.335537,-4.2297487,-5.8990583,3.9288635,4.7513065,-3.0338628,3.9937828,10.875286,-2.2278018,unripe
0.1075557,0.08511629971590909,2346.8367569304614,2596.56992268053,5421.962668678977,-273.90433,64.68787,11.138968,30.41078,8.355279,15.686932,4.4039264,13.758134,10.736184,3.736255,-1.7061237,6.2667294,0.3438483,unripe
0.04994559,0.09952059659090909,1783.392748520802,1980.2290701985817,3191.8079723011365,-347.39066,126.95354,-2.7469084,-5.1053905,-31.994688,0.09785765,2.289132,7.059389,15.19008,15.959293,-2.2270925,11.61148,0.75602156,unripe
0.04231408,0.07321999289772728,1778.6184665774663,2471.2253009230817,4332.088955965909,-344.93265,106.05679,28.93583,21.064707,-8.304338,5.952115,-2.0917025,4.083557,7.303591,9.6184225,-0.51271176,12.85441,-5.135875,unripe
0.06250848,0.07386363636363637,1727.8399655350013,2068.280496690236,3471.2502219460225,-270.57385,127.966286,18.956123,24.251276,-34.76465,-4.3513756,-18.911688,8.451714,5.8787684,3.127459,8.737951,17.683615,-2.7370398,unripe
0.07302589,0.07654918323863637,1859.4083790283667,2104.918518844659,3810.8875621448865,-267.57504,116.687256,4.623015,22.151001,-20.49578,-10.737152,-12.220053,-0.7006692,-4.8753133,7.949539,4.2022743,7.8444443,8.179124,unripe
0.05120872,0.04842862215909091,1526.7059882173298,2113.513729549849,3578.9162375710225,-347.48416,109.97336,31.583338,40.74965,-15.564117,16.815594,-7.142473,-9.864858,5.2439914,3.6607742,0.23958744,9.551779,10.087212,unripe
0.06162747,0.07435191761363637,1532.8646408637023,1649.9546635132267,3065.545099431818,-248.19273,144.33087,-37.960556,41.25839,-19.357512,-5.330729,-19.785587,-5.105183,14.073747,-3.2500715,6.215196,18.132013,-1.72346,unripe
0.04290506,0.05968128551136364,1831.5567846071274,2075.2880513736486,4001.260653409091,-307.11844,112.13833,0.9572785,23.598127,-34.994118,3.6713216,6.3258605,20.291088,17.553524,13.229176,-0.98228645,9.128628,-8.13184,unripe
0.048761662,0.1261319247159091,2242.114835141636,2274.8327618743006,4648.235529119318,-349.0647,99.285164,0.14577441,1.0358667,-32.372482,15.928287,3.4251585,11.373115,10.097642,8.493124,4.220168,19.628237,4.763763,unripe
0.0527513,0.12096058238636363,2041.5287064628376,2194.6883680753035,4294.405850497159,-270.7137,114.8534,4.4995694,-1.4728967,-46.216347,1.8786327,-7.483717,18.39096,7.3841033,1.2267271,3.1827505,10.724511,1.4085841,unripe
0.079343565,0.05260120738636364,1214.8991469992493,1625.8658629699885,1916.9444691051137,-255.9433,159.1302,3.3624854,-6.891167,-44.38251,-6.7558904,-1.4052835,2.4078848,8.640367,12.343866,6.616841,18.350718,3.865732,unripe
0.061343238,0.13234641335227273,2273.231999691609,2555.699477486382,5409.727894176136,-294.40384,92.58336,31.741499,22.08426,-26.17569,-11.955917,-17.477974,16.04204,1.5017257,6.742792,7.1447754,-3.6820998,2.1823666,unripe
0.062321648,0.02752130681818182,1006.518619926319,1754.106803038172,1786.2770774147727,-337.01764,145.50702,28.35346,26.17823,-12.803559,9.758739,5.2358623,2.4001548,-4.0925364,7.0384974,2.9886281,6.8803463,12.033029,unripe
0.04076232,0.13853870738636365,2273.3051131752572,2161.3661128582958,4236.168323863636,-347.87775,84.26569,0.8899861,35.46377,-35.716766,-3.3062785,6.51675,0.62093645,8.460411,18.890675,1.3705426,8.643191,1.2369761,unripe
0.044619247,0.05362215909090909,1630.7332420596963,2289.883872275546,3479.5698686079545,-359.4618,107.20631,21.682043,27.19793,4.17008,3.0129821,4.2392993,6.0136714,3.6605532,15.385314,-0.38533795,14.318362,4.7691708,unripe
0.02356841,0.02880859375,1067.4298008535816,1871.5711002196304,1902.7521306818182,-414.4456,128.65054,20.288235,33.46801,11.242355,21.369595,19.859852,9.991414,6.5344906,13.756421,3.9565008,-3.1280138,2.3774989,unripe
0.053677358,0.06662819602272728,1701.303872037369,2058.899004240475,3460.9730113636365,-311.77112,126.54963,-2.3917024,17.319365,-6.040068,2.3672662,1.6231209,-0.8888735,-3.0730429,0.54036987,-7.4598446,7.355333,0.9681866,unripe
0.11472377,0.020308061079545456,896.2532501098486,1861.0794131647608,1688.888272372159,-298.92612,126.66238,35.61984,49.478455,30.904608,26.797087,25.119932,5.5526867,19.247679,3.1514397,1.3990874,6.269846,-3.001062,unripe
0.04158992,0.06272194602272728,1387.428924178576,2045.1381999698567,2506.171209161932,-395.42502,124.351555,30.049498,-8.517177,-28.194397,2.6830373,13.554012,10.236631,6.917841,9.394301,5.3311653,13.229397,0.7183877,unripe
0.04814118,0.08724698153409091,1930.3557526619113,2391.258790032764,4431.435324928977,-428.96106,82.098694,33.03635,27.818151,0.30662745,23.516314,6.6099277,14.688751,9.541061,8.914244,6.0330553,6.275763,2.674511,unripe
0.061688516,0.066162109375,1854.0108320914972,2189.127680218125,3940.576171875,-293.07092,102.602615,0.9816019,8.748443,4.188774,9.178651,-14.77584,4.1736517,22.641493,21.439812,6.7418456,21.94731,3.3758242,unripe
0.01961358,0.07255415482954546,2397.467694831532,2494.4748289568406,4943.827681107955,-423.21777,50.198074,3.4239945,56.901768,24.475819,27.813692,22.764704,17.605341,1.8169379,10.223275,6.933083,7.085525,3.8627317,unripe
0.0829843,0.03810813210227273,914.6023543076495,1396.7481196210565,1451.0442560369318,-319.22635,174.5516,22.349968,18.93117,-33.696873,-0.58324134,-12.83456,-2.0414674,5.372527,0.20838018,5.108957,3.7328055,-0.44241437,unripe
0.0639953,0.06689453125,1355.001926596897,2010.9714529772011,2029.9937855113637,-298.35046,150.6227,21.61735,-22.829243,-25.953442,-9.731716,-8.01632,5.669496,-3.8898575,9.469262,11.266847,25.000618,-6.9385304,unripe
